id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
73693,Huge family apt with patio: Central (HUTB-005825),297545,Anil,Sants-Montjuïc,el Poble Sec,41.37163,2.16591,Entire home/apt,65,2,34,2019-02-21,0.58,5,278
73700,Centrally located budget apartment (HUTB-005832),297545,Anil,Sants-Montjuïc,el Poble Sec,41.37335,2.16165,Entire home/apt,65,2,64,2019-02-25,0.80,5,309
74562,Cute Suite near the MACBA,382031,Lisette,Ciutat Vella,el Raval,41.38255,2.16836,Private room,60,3,172,2019-03-01,1.77,1,298
75003,130. Hércules Pequeño 41,396363,Oscar And Diego,Eixample,la Sagrada Família,41.40445,2.17765,Entire home/apt,166,2,8,2018-12-19,0.08,99,304
75411,Sagrada Familia Clot Patio,400154,Mireia,Sant Martí,el Clot,41.40825,2.18729,Entire home/apt,125,3,23,2018-10-30,0.26,5,212
80004,Parc Montjuic HUTB (Phone number hidden by Airbnb),431839,Xavier,Sants-Montjuïc,el Poble Sec,41.37188,2.16656,Entire home/apt,107,4,103,2019-01-26,1.09,1,195
83283,★PLAZA ©ATALUÑA ®oom x2 + private bath®oom+wifi,700165,Wonderful Barcelona,Eixample,Sant Antoni,41.38227,2.16141,Private room,45,3,92,2019-01-19,0.96,4,49
89756,"BCN-RENTALS RAMBLA 1, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37815,2.16894,Entire home/apt,350,6,15,2018-08-31,0.19,6,305
89776,Modernist flat Downtown Casa Estapé | Barcelona,488151,Calie,Eixample,el Fort Pienc,41.39377,2.1795,Entire home/apt,65,3,276,2019-02-26,3.09,1,184
95560,La Sagrada Familia (and metro) 4 blocks!,494228,Julián,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40585,2.16888,Private room,15,2,463,2019-03-05,4.88,2,0
95719,Lovely room to rent in El Gotico,509260,Dalila,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3839,2.18011,Private room,53,2,190,2019-03-04,1.98,1,309
97529,CENTRAL  FURNISHED 1 ENSUITE BEDROOM APARTMENT,497450,Francesc,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40906,2.16539,Entire home/apt,45,60,62,2016-11-05,0.70,1,65
100256,"BARCELONA CENTRO EN LA PLAYA ,WIFI",527201,Peca,Ciutat Vella,la Barceloneta,41.37983,2.19249,Entire home/apt,48,32,50,2019-01-01,0.61,1,273
107437,A beautiful  villa in Barcelona,556626,Beatriz,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42864,2.09159,Entire home/apt,200,3,37,2019-01-03,0.40,1,283
109462,026. Industria Ático Apartment,396363,Oscar And Diego,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40264,2.16717,Entire home/apt,88,2,0,,,99,346
110041,002. Alió 2 Apartment,396363,Oscar And Diego,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40244,2.16564,Entire home/apt,84,2,7,2019-02-24,0.09,99,333
110098,023. Gignàs Gótic Apartment,396363,Oscar And Diego,Ciutat Vella,el Barri Gòtic,41.3805,2.17932,Entire home/apt,84,2,12,2018-12-30,0.13,99,270
119546,BCN HUGEROOM DTOWN PRIVATE BATHROOM.,603336,Kiko,Ciutat Vella,el Raval,41.37969,2.16532,Private room,75,3,270,2019-02-19,2.85,1,252
128463,Private Suite in residential area!!,635253,Sebastian,Sants-Montjuïc,Sants,41.37242,2.13637,Private room,40,3,231,2019-02-28,2.53,1,211
130227,Spacious Room with Pool and Terrace,641496,Dolors,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40646,2.21282,Private room,26,1,87,2019-03-05,1.47,1,228
135513,APARTMENT AT RAMBLA POBLE NOU AND BEACH,664196,Teresa,Sant Martí,el Poblenou,41.39841,2.20613,Entire home/apt,80,2,103,2019-02-26,1.14,1,283
136670,"double Room -UPC, ESADE, Barça, Real Club Tennis",610674,Maria,Les Corts,Pedralbes,41.38846,2.12351,Private room,35,3,111,2018-11-19,1.22,8,349
140435,"Spacious, Centric and Quiet",197737,Ushma,Ciutat Vella,el Raval,41.38508,2.16956,Entire home/apt,98,4,0,,,2,33
144471,★BEST ZONE★PL.CATALUÑA ★ROOM X 2★BATHROOM +WIFI,700165,Wonderful Barcelona,Eixample,Sant Antoni,41.38226,2.15898,Private room,45,3,34,2018-10-23,0.36,4,0
147275,1 Room INDIVIDUAL in Barcelona,711907,Antuan,Horta-Guinardó,el Guinardó,41.42318,2.17501,Private room,14,4,74,2019-02-19,1.59,1,248
154281,"Nice bedroom in a Loft, El Raval",742068,R&M,Ciutat Vella,el Raval,41.37799,2.17281,Private room,50,3,248,2019-02-24,2.73,2,109
154437,Charming room  Diagonal wifi 100 Mb,474355,Annais,Eixample,l'Antiga Esquerra de l'Eixample,41.39106,2.1509,Private room,39,7,67,2019-02-24,0.73,1,126
158238,CENTRAL Wi Fi  w/TERRASSE 8 people,759411,Raquel,Les Corts,les Corts,41.38416,2.13636,Entire home/apt,150,2,104,2019-01-07,1.12,3,361
163490,"AMAZING COZY 2Bd, PLAZA CATALUÑA!",713364,Horacio,Eixample,la Dreta de l'Eixample,41.39106,2.17662,Entire home/apt,160,3,131,2019-02-20,1.59,3,258
163536,Cosy design apartment trendy  Born 5 bed 2bathroom,713364,Horacio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38673,2.18387,Entire home/apt,300,122,25,2017-08-28,0.30,3,365
164456,Bedroom+pvt bathroom+pvt living,784341,Paola,Ciutat Vella,el Barri Gòtic,41.38341,2.17257,Private room,60,10,95,2019-02-16,1.06,2,148
164897,Your home in Barcelona | Comfortable Loft Gracia,786393,Jaime,Gràcia,la Vila de Gràcia,41.40099,2.16294,Entire home/apt,182,90,1,2011-07-22,0.01,2,311
171646,Sagrada Familia Clot Atico,400154,Mireia,Sant Martí,el Clot,41.40696,2.18711,Entire home/apt,105,3,30,2018-10-29,0.43,5,246
171816,Sagrada Familia Clot Vista,400154,Mireia,Sant Martí,el Camp de l'Arpa del Clot,41.40828,2.18622,Entire home/apt,115,3,3,2018-11-06,0.04,5,263
179619,Affordable Barcelona for you!,860071,Joan,Sants-Montjuïc,Sants,41.37151,2.13607,Private room,27,3,50,2018-09-28,0.55,3,348
180293,Ally`s Guest House Barcelona,863772,Graciela,Eixample,la Dreta de l'Eixample,41.39847,2.16452,Private room,50,2,1,2012-05-05,0.01,1,270
181824,Double bedroom with terrace + pool,852032,Brais,Sant Martí,Provençals del Poblenou,41.40846,2.2042,Private room,49,2,234,2019-02-21,2.54,1,153
184373,THE PASSION  ROOM ...,829660,Maria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38281,2.18148,Private room,70,1,66,2019-01-03,0.83,2,353
184516,lovely huge 30mq room with pvt bathroom,784341,Paola,Ciutat Vella,el Barri Gòtic,41.38199,2.17357,Private room,60,5,36,2018-11-05,0.40,2,136
186221,La Sagrada Familia: tiny and simple room.,494228,Julián,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40671,2.16717,Private room,16,2,590,2019-02-26,6.42,2,0
186540,Fully equipped loft near Sagrada Familia,896554,Josep Lluís,Sant Martí,el Clot,41.41076,2.19078,Entire home/apt,41,32,8,2018-01-28,0.25,1,85
186542,Lovely and sunny double room in BCN,896372,Marina,Eixample,la Dreta de l'Eixample,41.39326,2.17386,Private room,33,2,49,2013-06-20,0.53,1,0
186598, Double room and cozy,896690,Mona,Ciutat Vella,el Raval,41.3818,2.16527,Private room,45,2,334,2019-02-11,3.69,1,215
188267,"MWC 2019 last minutes promo, ask!",366654,Arian Watermelon Barcelona!,Eixample,la Dreta de l'Eixample,41.39368,2.17614,Entire home/apt,316,2,73,2018-12-30,0.81,10,282
190348,Apartment with large terrace,919480,Elisa,Les Corts,Pedralbes,41.39009,2.12588,Private room,46,7,1,2016-06-09,0.03,1,0
191303,THE WHITE SUITE...,829660,Maria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38472,2.18149,Private room,85,1,68,2019-01-26,0.84,2,173
193923,Single room in the real Barcelona,939590,Mónica,Horta-Guinardó,Horta,41.43846,2.1556,Private room,20,3,113,2019-02-28,1.23,1,276
194460,Double Private room with breakfast near the beach,944355,Luis Alberto,Sant Martí,el Besòs i el Maresme,41.41431,2.21686,Private room,20,2,274,2019-03-03,3.08,1,178
195092,Bonitas vistas de Barcelona,913807,Ariadna,Gràcia,la Salut,41.41026,2.15623,Private room,130,2,0,,,1,365
196021,Old-time-charm apartment with patio!,953719,Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.38796,2.15946,Entire home/apt,310,5,220,2019-02-21,2.43,2,200
198958,STUNNING sea view + pool Barcelona!,971768,Akira,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40735,2.21294,Entire home/apt,190,1,52,2018-09-16,0.62,14,242
199422,Modern apt near beach & city center,971768,Akira,Eixample,el Fort Pienc,41.3969,2.1823,Entire home/apt,75,1,50,2019-03-05,0.55,14,160
199794,Centric Double Room Private Bathroom - month  rent,440825,Teresa,Eixample,l'Antiga Esquerra de l'Eixample,41.38336,2.15853,Private room,35,1,79,2018-12-17,1.17,1,240
201958,Lux Apartment,177617,Joaquin,Ciutat Vella,el Barri Gòtic,41.38802,2.17301,Entire home/apt,100,32,23,2018-12-01,0.26,5,198
206122,Amazing Loft in BCN Center (B0132),1013855,Alex,Gràcia,la Vila de Gràcia,41.3984,2.15801,Entire home/apt,108,3,147,2019-03-03,1.66,7,282
206167,"BRIGHT, COMFY AND CENTRAL",1014050,Minerva,Sants-Montjuïc,el Poble Sec,41.37406,2.16524,Entire home/apt,120,3,68,2018-10-01,0.76,1,71
206846,Duplex studio near Picasso Museum,612665,Oscar,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38743,2.17847,Entire home/apt,98,31,61,2019-01-03,0.71,8,82
208684,THE WAY WE LIVE with private bath,1027356,Jesper,Ciutat Vella,el Raval,41.37886,2.16884,Private room,49,1,293,2019-02-17,3.20,2,191
209673,Sweet Apartment in Gràcia district!,1033366,Elena,Gràcia,la Vila de Gràcia,41.39895,2.15742,Entire home/apt,77,2,218,2019-02-27,2.90,1,255
209988,NICE APART. IN BARCELONA CITY-20 min to Ramblas,1035045,Montserrat,Sant Andreu,Sant Andreu,41.44316,2.18791,Entire home/apt,80,3,16,2018-10-07,0.41,5,359
213296,Big/Centric Room-Palau de la Musica,1100014,Sol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38771,2.1763,Private room,40,3,259,2019-01-04,3.13,3,325
213368,Lovely room Barcelona up 2 people,1037730,Elisagela Cristina,Gràcia,la Salut,41.413,2.159,Private room,39,2,44,2018-09-25,0.49,2,357
213581,Room Centric + Personal Dressing,1100014,Sol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38818,2.17571,Private room,32,3,207,2019-02-15,2.40,3,266
214970,Cozy room in central flat Barcelona,1110014,Janeth,Sants-Montjuïc,el Poble Sec,41.37171,2.16412,Private room,35,4,115,2019-02-18,1.40,1,231
216699,SUPER CENTRAL CUTE DOUBLE ROOM+TERRACE!,1118232,Fran,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38484,2.17796,Private room,42,3,283,2019-02-28,3.24,1,72
230855,APARTMENT WITH BEAUTIFUL SEA VIEWS,1206890,Montserrat,Eixample,la Dreta de l'Eixample,41.38715,2.16932,Entire home/apt,43,2,303,2019-02-23,3.35,1,119
232400,DESIGNER DUPLEX SPA & TERRACE,4369049,Ariadna,Gràcia,la Vila de Gràcia,41.39745,2.1549,Entire home/apt,95,3,245,2019-02-19,2.89,2,233
233739,Bright bedroom & private bathroom,1224008,Sergio,Sants-Montjuïc,Sants - Badal,41.37466,2.13029,Private room,40,2,93,2018-07-09,1.11,1,0
234375,ATTIC VIEWS SAGRADA FAMILIA,1227290,Francesca,Eixample,el Fort Pienc,41.39918,2.1752,Entire home/apt,105,7,24,2019-02-12,0.74,1,174
237895,Room w/ lots of LIGHT & INCREDIBLE Views!,1201857,Jordan,Eixample,el Fort Pienc,41.39895,2.183,Private room,50,4,24,2017-07-20,0.27,1,244
239492,CozyRoom&Garden Priv.Bathroom AC,1255733,Antonia,Sants-Montjuïc,el Poble Sec,41.37026,2.16103,Private room,44,4,166,2019-02-13,1.88,2,49
239821,"APARTAMENT BCN MIRALL, in the best neighborhood",1257705,José Luis,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39607,2.14534,Entire home/apt,120,10,25,2018-04-06,0.51,3,234
242335,Barceloneta Beach Apartment - FOR SEASON,15884961,Pilar,Ciutat Vella,la Barceloneta,41.38295,2.18791,Entire home/apt,55,33,4,2015-12-21,0.05,11,220
250016,"Excellent - 3 bedrooms, 2 bathrooms - Gothic",1310304,Luis,Ciutat Vella,el Barri Gòtic,41.38732,2.17367,Entire home/apt,65,32,1,2012-07-10,0.01,14,254
251424,NICE ROOMS FOR RENT IN BARCELONA,1318630,Olga,Eixample,la Dreta de l'Eixample,41.38957,2.1625,Private room,45,2,47,2019-02-26,0.82,2,189
252232,Nice apartment with POOL BARCELONA,1298586,Kristjan Y Ana,Sant Martí,Sant Martí de Provençals,41.41531,2.20069,Entire home/apt,80,2,89,2019-03-04,1.04,6,223
254811,Large double bedroom brand new apartment in Born,713364,Horacio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38595,2.18238,Private room,100,120,0,,,3,365
256354,tranquila room in cosy flat....,1348378,Lidia,Gràcia,Vallcarca i els Penitents,41.41446,2.13945,Private room,23,30,42,2019-03-02,0.50,2,167
256628,"Cozy bedroom in a loft, el Raval.",742068,R&M,Ciutat Vella,el Raval,41.37654,2.17385,Private room,40,3,216,2019-02-24,2.47,2,44
256677,Barcelona Center!The Gothic Area,1350468,Petrutz,Ciutat Vella,el Barri Gòtic,41.38065,2.17629,Private room,50,2,125,2019-03-02,1.51,1,348
256982,Centric spacious nostalgic Room,1352184,Jasmin,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38406,2.17926,Private room,40,3,84,2019-01-03,1.01,1,314
261750,THEVINTAGERENTALS Delux 5 bedrooms Pg de Gracia,1369675,Javier,Gràcia,la Vila de Gràcia,41.39809,2.15839,Entire home/apt,350,2,11,2018-10-14,0.13,4,358
264125,Sagrada Familia 5' Metro WIFI fibre,1377744,Esther & Gemma,Sant Martí,el Camp de l'Arpa del Clot,41.41242,2.17624,Entire home/apt,89,4,201,2019-02-17,2.35,2,266
264621,Amore Aragon free WiFi- HUTB 007051,1367370,Karen,Eixample,la Dreta de l'Eixample,41.397,2.17229,Entire home/apt,229,3,45,2019-02-22,0.51,3,301
265491,Beach room amazing view in center,1392322,Kitty,Ciutat Vella,la Barceloneta,41.37707,2.18787,Private room,80,3,140,2019-02-28,1.71,1,55
265607,Sunny Spacious Sardenya free WiFi - HUTB-015374,1367370,Karen,Eixample,el Fort Pienc,41.39795,2.18135,Entire home/apt,175,3,38,2018-05-21,0.47,3,261
267816,Luxury Yacht Barcelona Port Olimpic,1404293,Sergio,Ciutat Vella,el Barri Gòtic,41.379,2.18327,Entire home/apt,900,2,19,2019-02-20,0.23,1,334
268017,Cosy apartment 3 bedrooms,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.3939,2.17154,Entire home/apt,192,2,7,2018-08-17,0.08,16,286
268022,Charming 3 bedrooms apartment,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39288,2.16987,Entire home/apt,192,2,6,2019-02-22,0.23,16,292
268417,Cozy Room near the Center. 2 línes underg.Eixample,1406951,Salva,Eixample,la Nova Esquerra de l'Eixample,41.37687,2.14979,Private room,36,3,167,2019-03-03,2.53,1,138
269467,Sunny and quiet Loft next to Sagrada Familia,1411775,Jeremies,Eixample,la Sagrada Família,41.40338,2.17685,Entire home/apt,110,4,30,2019-03-04,2.08,2,297
270050,Double Room in El vaixell de paper,1414100,Xavier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38466,2.18,Private room,48,1,388,2019-02-20,4.38,2,43
271996,GR Apartment near Sagrada Familia,155686,Sonia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40279,2.16612,Entire home/apt,51,31,13,2018-08-15,0.15,3,209
272282,Exquisito apartamento con espacios abiertos y luz,1425070,Mar,Eixample,la Nova Esquerra de l'Eixample,41.38237,2.15769,Entire home/apt,290,3,244,2019-03-04,3.00,1,209
273229,Confortable and very well located,1429552,Marta,Eixample,Sant Antoni,41.37704,2.15782,Entire home/apt,72,4,118,2019-03-01,1.42,1,165
273932,Oriental Design apartment,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.39053,2.15794,Entire home/apt,100,3,143,2019-02-03,1.66,38,214
275336,Charming 3BR just off Gran Via,1435464,Jaume,Eixample,la Nova Esquerra de l'Eixample,41.38294,2.15728,Entire home/apt,130,3,75,2019-03-01,0.94,20,327
275346,Sunny terrace penthouse by Camp Nou Free Nespresso,1435464,Jaume,Sarrià-Sant Gervasi,Sarrià,41.3924,2.12314,Entire home/apt,215,3,37,2018-12-30,0.46,20,322
275350,3BR/2Baths Apt. next to Liceu Theatre on La Rambla,1435464,Jaume,Ciutat Vella,el Raval,41.3796,2.17352,Entire home/apt,100,32,46,2018-11-21,0.75,20,312
275889,La Rambla Zen 1BR apt in Center,1435464,Jaume,Ciutat Vella,el Raval,41.38191,2.1714,Entire home/apt,72,32,9,2018-10-20,0.11,20,180
276324,COMFORTABLE IN GRACE APARTMENT ,1443815,Francisca,Gràcia,la Vila de Gràcia,41.40098,2.16085,Entire home/apt,106,5,40,2019-02-28,0.48,1,316
276527,Nice rustic apartament - Parc Güell,1444707,Jesus,Gràcia,el Coll,41.42027,2.14873,Entire home/apt,60,2,282,2019-02-25,3.27,2,57
278036,Big Sunny Room - Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.3902,2.16674,Private room,45,5,148,2019-02-08,1.76,6,41
279439,sociable apartment in Raval 3,1457147,Piero,Ciutat Vella,el Raval,41.37889,2.17314,Private room,30,2,112,2018-12-28,1.31,3,20
281978,Big Private Room - Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39111,2.16677,Private room,45,5,101,2019-02-25,1.15,6,50
281985,Medium Sise Room - Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39316,2.16559,Private room,30,5,135,2019-02-22,1.55,6,46
282679,"Charming Penthouse,two amazing terraces",1354169,Valentin,Eixample,Sant Antoni,41.38034,2.15823,Entire home/apt,225,4,22,2019-01-16,0.27,3,277
283231,FANTASTIC20m2TerraceVIEW-@800m BEACH/BORN/GOTIC,1475411,Francesco,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39121,2.18665,Entire home/apt,85,1,160,2019-02-23,1.86,1,238
286105,Room at Gran Via Barcelona Spain,1489008,Anne Li,Eixample,el Fort Pienc,41.40034,2.183,Private room,40,30,1,2014-06-03,0.02,1,311
288034,"FEBRUARY IN BARCELONA, QUIET & WITH TERRACE",1447144,Acomodis Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38791,2.15064,Entire home/apt,80,3,15,2019-02-05,0.18,74,351
290592,Views SagradaFamilia + metro + WIFI,1377744,Esther & Gemma,Eixample,la Sagrada Família,41.41087,2.17644,Entire home/apt,69,4,196,2019-01-28,2.34,2,222
295200,Gaudi view´s Attic with private terrace,612665,Oscar,Gràcia,la Vila de Gràcia,41.40771,2.15987,Entire home/apt,80,3,133,2019-01-29,1.53,8,192
297066,"3 rooms, 2 bathrooms in the touristic city centre",1541784,Aga,Sants-Montjuïc,el Poble Sec,41.37336,2.16997,Entire home/apt,126,1,499,2019-03-05,5.84,1,321
302179,Cozy apartment in the city center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38519,2.16105,Entire home/apt,90,3,131,2019-01-18,1.62,38,239
302440,Ramblas Romantic studio,942210,Pia,Ciutat Vella,el Raval,41.38486,2.16841,Entire home/apt,45,32,19,2018-09-08,0.23,6,228
305213,PLATANEROS - BRIGHT CENTRAL APT,1570247,Irene,Eixample,Sant Antoni,41.37669,2.16532,Entire home/apt,119,5,228,2019-03-03,2.79,1,326
308166,"ARTIST HOUSE IN DOWNTOWN, GAUDI, LIGHT SUN",1561612,Carlos,Eixample,la Dreta de l'Eixample,41.39253,2.15888,Entire home/apt,135,3,142,2019-02-24,1.67,1,104
315769,Sagrada Familia vintage apartment,1994100,Marcello,Eixample,la Sagrada Família,41.40577,2.17324,Entire home/apt,100,3,14,2019-02-22,0.16,3,256
318865,A penthouse two terraces in Gracia,1608447,Carla,Gràcia,la Vila de Gràcia,41.40048,2.158,Entire home/apt,119,3,179,2019-03-05,2.16,1,232
